IMG_ID,GT_LAT,GT_LON,PRED_LAT,PRED_LON,ERROR_KM
310237580_1d3f41549c_122_40279823@N00.jpg,16.466871,107.581558,21.198336,94.901276,1433.722613043482
311054952_674638c66a_105_26519935@N00.jpg,22.25391,114.203224,22.27144,114.148895,5.920910849335365
311067603_d0a5673a82_101_26519935@N00.jpg,40.463992,116.604595,40.354,116.007385,52.02218326751963
311073152_badfe7e46b_101_26519935@N00.jpg,40.463992,116.604595,40.430805,116.564705,5.001058233053368
311083705_0ee69eb112_104_26519935@N00.jpg,40.463992,116.604595,40.354,116.007385,52.02218326751963
311084772_b895f9a716_104_26519935@N00.jpg,40.463992,116.604595,16.42818,107.56851,2810.9648400931605
311085054_d562fad314_102_26519935@N00.jpg,40.463992,116.604595,40.354,116.007385,52.02218326751963
311102429_2ecb130702_116_26519935@N00.jpg,30.250466,120.1373,30.249577,120.12245,1.4293564406592234
311119842_0449243a54_113_26519935@N00.jpg,37.577099,126.99337,37.577812,126.98062,1.126340614357933
311123106_3fc50c0fe1_103_26519935@N00.jpg,37.577099,126.99337,35.822964,128.73607,249.35528721149058
311124443_13c7e73219_93_26519935@N00.jpg,37.577099,126.99337,35.822964,128.73607,249.35528721149058
311132094_2b10422e48_118_26519935@N00.jpg,37.74262,127.04916,37.647945,127.056885,10.549345988106978
311133604_5ca572f3ae_114_26519935@N00.jpg,37.74262,127.04916,37.647945,127.056885,10.549345988106978
311141637_ff3945b707_114_26519935@N00.jpg,37.578596,126.976547,37.577812,126.98062,0.36940969671179946
311141742_9d5055d86d_117_26519935@N00.jpg,37.578596,126.976547,37.577812,126.98062,0.36940969671179946
311146330_6696ab998a_107_26519935@N00.jpg,37.578596,126.976547,37.577812,126.98062,0.36940969671179946
311344213_4b003f4ab1_114_63163416@N00.jpg,28.597936,77.19552,28.524643,77.185555,8.207757509257213
311356405_888847cc3b_121_63163416@N00.jpg,28.597936,77.19552,28.524252,77.18556,8.250854431572655
311358416_4918564efb_122_63163416@N00.jpg,28.597936,77.19552,28.613083,77.218864,2.833497372313481
311358990_64f7221663_115_63163416@N00.jpg,28.597936,77.19552,28.682247,77.20228,9.397963812772756
311360474_ac0cadafc2_122_63163416@N00.jpg,28.597936,77.19552,28.625458,77.21435,3.5696660644106935
311360802_ff06007ced_116_63163416@N00.jpg,28.597936,77.19552,28.654833,77.23317,7.316408394511569
311623947_c2b9d24cbb_121_81421684@N00.jpg,39.903036,116.449048,48.88898,2.24108,8222.762245329788
311844576_b892887d11_110_26519935@N00.jpg,31.303635,120.610399,31.319557,120.614204,1.8067893928915788
311859432_167e663853_113_26519935@N00.jpg,31.303635,120.610399,31.337404,120.57943,4.770465903803823
311861136_07c82ca7bb_100_26519935@N00.jpg,31.303635,120.610399,31.305176,120.61169,0.2104981952410678
311937210_3b4a9ca55c_84_63163416@N00.jpg,26.911967,75.788755,27.56246,76.60835,108.61644225575147
311938754_ed8aac2fcb_108_63163416@N00.jpg,26.911967,75.788755,26.986162,75.85057,10.2764789812182
311941457_d07a25e697_100_63163416@N00.jpg,26.911967,75.788755,26.98581,75.85017,10.221119738418059
311969092_71d58e54a7_104_63163416@N00.jpg,26.911967,75.788755,26.496386,74.61777,125.1618637636091
311981485_bcee64c520_109_63163416@N00.jpg,26.911967,75.788755,18.28022,99.47778,2608.7670207554365
311988435_13e2732af9_121_14491548@N00.jpg,51.502612,-0.119562,35.337727,139.6466,9593.024956210786
312064670_2837e06a5e_101_63163416@N00.jpg,27.205327,78.015031,27.181297,78.022026,2.7599501718577084
312074887_3959d46b98_122_63163416@N00.jpg,27.205327,78.015031,27.181297,78.022026,2.7599501718577084
312179336_340ace22c6_104_36093984@N00.jpg,47.494893,19.092178,44.47143,26.078968,635.5966304675785
312226565_b4ef600938_100_65367662@N00.jpg,49.58907,34.556637,53.33815,83.78929,3367.3656093184845
312264410_465686cbdc_102_44067110@N00.jpg,51.5277,-0.132963,50.11185,8.674634,637.9988224055616
312273876_9aebaaeebf_103_63163416@N00.jpg,39.904732,32.857789,37.870064,32.50068,228.34581340374626
312284276_3ee74eccea_104_63163416@N00.jpg,39.904732,32.857789,41.68522,26.542969,567.0822492487735
312323211_66bab4f84a_102_65367662@N00.jpg,49.475876,34.380257,41.21583,-86.09389,8378.192068653578
312373401_c60ffb3571_107_90168643@N00.jpg,45.411707,11.888923,44.417805,12.199295,113.18690335295102
312397327_71e9d7864f_111_65367662@N00.jpg,37.300163,-121.77647,51.352005,-0.320427,8633.356475515542
312544137_40bfa19cb6_117_65367662@N00.jpg,39.44017,-120.23025,37.92657,-119.45596,181.22499044617527
312579751_048cb85e3c_108_43935788@N00.jpg,25.611035,-80.39679,25.610493,-80.39779,0.11682553899086237
312725428_8d9bd5f896_105_65367662@N00.jpg,36.97345,-122.02718,48.91054,-122.807236,1328.841988787521
312885025_798ef04321_111_30554981@N00.jpg,22.381833,114.27415,22.238258,114.1555,20.09619416406987
312898684_4385459f7a_107_40279823@N00.jpg,21.033397,105.850524,21.0333,105.85,0.055856089967172416
312937332_c7efd230be_108_40279823@N00.jpg,21.033397,105.850524,15.87879,108.333435,630.1121461536528
312955212_9de3821a61_118_26519935@N00.jpg,36.067139,120.325613,36.06936,120.30762,1.6358157095065935
312963424_831cf21e8b_100_26519935@N00.jpg,36.067139,120.325613,36.06936,120.30762,1.6358157095065935
312971075_c6246ba06a_112_26519935@N00.jpg,36.059507,120.356683,40.81485,111.64581,924.0328616654533
312972771_87bf6937a2_117_26519935@N00.jpg,36.068388,120.35222,23.197924,113.35277,1581.7254979342238
312972994_fffc6410ed_122_26519935@N00.jpg,36.068388,120.35222,30.581032,114.2712,831.1861705376815
314039220_7045707399_115_26519935@N00.jpg,36.066445,120.33986,34.488445,108.7207,1068.5534327270182
314040879_b451d04e90_107_26519935@N00.jpg,36.057842,120.331792,36.047085,120.28261,4.580403214197603
314072056_7f36a76325_105_26519935@N00.jpg,36.057495,120.333509,-27.586407,-48.551136,18606.23499503256
314082998_2258bffbf3_100_26519935@N00.jpg,36.050625,120.345869,18.650736,110.28525,2171.726425228637
314092579_78da2a1cbe_114_26519935@N00.jpg,36.055066,120.363378,36.058674,120.368614,0.6184105184854481
314100488_395a717328_99_26519935@N00.jpg,36.055066,120.363378,31.578535,121.15723,503.13464440341806
315104294_3e27ac2fb6_109_23812473@N00.jpg,19.109568,-99.75809,64.72983,-23.801537,7427.927324796232
315107666_4aa66be92a_106_23812473@N00.jpg,19.109568,-99.75809,-16.34452,-68.1239,5244.793797773883
315129281_f86846ac95_88_55852171@N00.jpg,39.919668,116.390544,39.916252,116.39019,0.3811841224944504
315157719_2af2fd3c23_102_23812473@N00.jpg,-34.584605,-58.404693,21.36431,-157.95384,12176.988007845317
315172335_1bc5ade875_120_23812473@N00.jpg,-49.087808,-72.902526,-49.26191,-72.97788,20.119268906200904
315172845_58ee049f80_104_23812473@N00.jpg,-49.087808,-72.902526,45.991592,7.013397,13080.653625250823
315213452_d9235079bb_101_49777280@N00.jpg,41.446329,-8.297166,43.80683,11.293149,1620.1874100240002
315217856_1a3f8afbb5_109_49777280@N00.jpg,41.149383,-8.610105,41.14696,-8.612079,0.31590780488237796
315247273_171bd98ba3_101_23812473@N00.jpg,45.926319,6.867828,45.928707,7.872734,77.72299506336331
315248304_34cc3e6aea_103_49777280@N00.jpg,41.149383,-8.610105,41.14054,-8.612304,1.000226691946163
315250382_760c517fb2_113_23812473@N00.jpg,43.115645,-2.625732,45.308254,5.855533,718.1551960102676
315251374_21f8ef4ba5_115_49777280@N00.jpg,41.149383,-8.610105,41.13801,-8.611135,1.267844510758523
315252341_69577b3902_102_49777280@N00.jpg,41.149383,-8.610105,41.14696,-8.612079,0.31590780488237796
315483979_24b5e5f599_102_23812473@N00.jpg,20.180287,-99.940567,39.931213,-105.281975,2254.385521506816
315519262_c1e9631fd8_102_40829484@N00.jpg,37.599,-112.201995,37.225,-112.893166,73.86384093870907
315520274_8bbc052e35_122_40829484@N00.jpg,37.599,-112.201995,37.472603,-112.24022,14.453116357183276
315560086_e902f940fc_112_40829484@N00.jpg,36.5626,-118.613891,37.513893,-119.59704,137.12598070933407
315753950_bc46de165c_122_40829484@N00.jpg,37.83975,-122.275428,37.81063,-122.410675,12.312555153191164
315759267_35fd36ae65_110_40829484@N00.jpg,37.83975,-122.275428,37.81138,-122.47747,18.02318656182997
315876761_b49e569d85_105_14491548@N00.jpg,51.499459,-0.127705,51.4996,-0.1277,0.015573479321012622
316023053_eaa23bcac8_112_44067110@N00.jpg,51.453233,-2.597427,52.633076,-1.134606,164.979451699493
316318011_d59b353f3d_120_40829484@N00.jpg,36.202174,-115.054321,36.115517,-115.172874,14.357406104869773
316347031_1fa8e0536e_100_40829484@N00.jpg,36.202174,-115.054321,36.115067,-115.17285,14.389304361194174
316353792_55ef83667a_120_40829484@N00.jpg,36.202174,-115.054321,36.114,-115.17333,14.50122949324186
316397021_e9231f4657_109_14542551@N00.jpg,47.714381,106.952934,38.480453,-119.99426,9364.422891064814
316435572_ccd3cd4445_106_26519935@N00.jpg,39.916319,116.390361,39.916252,116.39019,0.016173774909721966
316438842_4a7d42d893_115_26519935@N00.jpg,39.916319,116.390361,39.916252,116.39019,0.016173774909721966
316441398_222dace3de_110_26519935@N00.jpg,39.916319,116.390361,39.916252,116.39019,0.016173774909721966
316465518_480017c4bb_122_26519935@N00.jpg,39.916319,116.390361,39.918602,116.3912,0.2633323055558775
316468038_a4ca420b4d_107_26519935@N00.jpg,39.998032,116.269211,39.918602,116.3912,13.641901401725423
316491961_14031ef765_120_26519935@N00.jpg,39.998032,116.269211,39.997257,116.271225,0.19204764579296593
316621970_3a09e9f9d3_119_55852171@N00.jpg,22.297454,114.172539,22.281471,114.15645,2.4288621544657936
31700873_d7c4159106_22_25159586@N00.jpg,34.68808,135.839852,34.68451,135.84268,0.4738428351997979
317081316_e7f55d0c37_118_26519935@N00.jpg,39.881651,116.406283,39.879444,116.40667,0.2477540959552151
317107251_7cda0f58d3_120_26519935@N00.jpg,31.236508,121.488103,31.239298,121.494194,0.6565399928190231
317112012_8b80ccd894_101_26519935@N00.jpg,31.226307,121.491193,30.745377,120.48775,109.58813397928628
317138551_927e4aeb8f_120_40279823@N00.jpg,22.532695,103.365211,22.583582,103.776855,42.647809761425435
317935751_97236482d0_125_77392231@N00.jpg,37.895548,-122.123551,40.075836,-75.88239,3958.9069164895864
318232750_4c19f412af_126_44067110@N00.jpg,55.952141,-3.204472,55.955418,-3.180885,1.5128691360893267
318403045_6d73f5dafc_132_59555137@N00.jpg,13.434954,103.88925,13.441048,103.85925,3.3139305446304608
318708432_5c210fea5b_137_44067110@N00.jpg,55.981858,-3.178091,56.456966,-2.968014,54.40284106609393
318716569_f42c716dee_133_44067110@N00.jpg,51.507519,0.028505,48.834408,9.15233,713.9030299968986
318802324_c8b0ad8ee7_135_44067110@N00.jpg,38.707536,-9.136447,38.725998,-9.150903,2.405669138896859
318834499_0aeaf2b771_137_44067110@N00.jpg,42.880602,-8.545055,40.86444,-73.93191,5278.055436142269
318855058_b978d151af_138_44067110@N00.jpg,43.303136,-8.379747,42.88931,-8.493709,46.936584709233
318859803_62d6cf66cb_137_44067110@N00.jpg,43.386052,-8.408388,36.51543,-121.9479,8883.818153542486
319429646_003ee8419e_129_59398218@N00.jpg,12.653068,-7.987232,31.63132,-8.01247,2110.2868957898227
320605480_0ca83a4301_138_82927779@N00.jpg,-32.473008,19.276388,-32.5183,19.174196,10.826739335280939
320631397_d6abc1ed08_129_82927779@N00.jpg,-32.514127,19.31323,-21.708792,122.22908,9856.527367462497
321654432_0828d5a11b_124_44067110@N00.jpg,23.182283,75.785763,19.021875,74.70875,475.90850542625634
321720530_f2a31b2549_128_81421684@N00.jpg,39.91306,116.45688,43.64249,-79.386856,10589.086327907164
322323250_b8d7f1bdb1_141_82981539@N00.jpg,37.736919,-25.50373,37.776146,-25.45968,5.832959379840683
322333600_3a75379421_125_82981539@N00.jpg,37.846663,-25.215339,-26.40466,-54.62082,7774.938412814613
322343421_84d421d813_126_82981539@N00.jpg,37.763115,-25.341339,37.759995,-25.310955,2.6934401585423258
322354508_adc72a420a_123_82981539@N00.jpg,37.839072,-25.792121,37.855614,-25.787907,1.8761413165499699
323391576_bf3011f5f8_127_78221228@N00.jpg,-42.922617,-71.315002,-39.197273,175.57697,8674.771141428915
323780075_7a574dbf0e_136_26519935@N00.jpg,22.287944,114.207644,22.289518,113.94054,27.482812371206812
323788192_26c8dd9de1_141_26519935@N00.jpg,22.287944,114.207644,22.27144,114.148895,6.3173657445828075
323789319_21c25468b0_137_26519935@N00.jpg,22.287944,114.207644,22.270878,114.14909,6.316363144070585
323789434_8eb1149c93_136_26519935@N00.jpg,22.287944,114.207644,22.239012,114.1521,7.891564019197626
323807444_e6405c7bea_124_26519935@N00.jpg,22.24954,113.924703,22.249071,113.91405,1.0980897912647118
323811411_76bfb23e45_144_26519935@N00.jpg,22.255101,113.905992,22.254025,113.90498,0.15851567573223796
323812702_56b1893e47_129_26519935@N00.jpg,22.255101,113.905992,22.254025,113.90498,0.15851567573223796
323834637_eeedb25a52_134_26519935@N00.jpg,22.283457,114.170136,22.293177,114.17187,1.095200228024355
323845269_1f2dc85f2a_124_26519935@N00.jpg,22.283457,114.157991,40.75999,-73.975365,12954.686536853598
323879276_dae64e1893_137_26519935@N00.jpg,22.45728,114.245195,22.472271,114.23189,2.1559221085112092
323905120_1bfd67e6da_140_26519935@N00.jpg,22.497966,114.279527,22.422087,114.324844,9.636967709465559
324342504_edbb367300_138_32649801@N00.jpg,31.238637,121.448364,31.217205,121.47034,3.1693282650143892
324529067_8ca2d59f90_144_26519935@N00.jpg,25.807,118.836107,25.6065,100.26767,1858.950286756719
324530185_2ecaca40be_138_26519935@N00.jpg,25.807,118.836107,24.926294,117.00989,207.9820860139394
324539671_9f76fbc471_140_26519935@N00.jpg,25.807,118.836107,24.926294,117.00989,207.9820860139394
324563776_cb60ff71f3_143_26519935@N00.jpg,25.807,118.836107,24.560308,121.22967,277.8891088608538
324575129_b182fc4266_136_26519935@N00.jpg,25.807,118.836107,24.926294,117.00989,207.9820860139394
32475180_a217d82b2e_21_14542551@N00.jpg,47.752482,106.243629,41.842964,75.07507,2526.6696283645506
326109501_3966b437eb_134_56249023@N00.jpg,-41.198548,-71.312599,-41.055923,-71.563995,26.36079577211383
326500513_aa55fcb368_136_90672364@N00.jpg,51.573278,-0.223867,51.73492,-0.458378,24.182255641783982
326543147_79a3ad6aaf_136_69641014@N00.jpg,42.384811,-71.086628,40.629,-74.01734,312.49579481801334
326593080_54cb5db230_141_50994135@N00.jpg,55.869255,-4.281857,55.872246,-4.288519,0.5322364897379172
32680386_660c626f40_23_49503208420@N01.jpg,45.434237,12.343182,45.43916,12.319171,1.9517668355986528
32681131_d608cf3ebb_22_49503208420@N01.jpg,45.431105,12.342882,45.41558,12.37312,2.923843018357392
326979976_10e3267c51_138_12814307@N00.jpg,50.870382,4.352753,51.06244,4.579651,26.618335255301346
327009343_c2fdc0efb1_139_17362713@N00.jpg,12.925599,100.891571,16.432215,102.837006,442.5037053756499
327432162_204be99904_142_50994135@N00.jpg,55.857226,-4.282822,55.857117,-4.287414,0.2868357314909904
327924262_868dd2652e_143_73293249@N00.jpg,45.919806,7.098764,45.861923,7.072277,6.754829909041465
328477750_178f6ceb9d_129_56249023@N00.jpg,-16.328541,-71.596355,20.737974,-99.93936,5153.045586509793
329033253_8619c37f63_131_40425693@N00.jpg,45.652208,13.772263,45.65077,13.769989,0.23848185936727634
329515006_b5e4d0e03e_146_41315423@N00.jpg,39.949527,-75.162491,39.949986,-75.164116,0.14745287645704405
329628192_642639b46a_149_93455345@N00.jpg,49.843296,24.026412,50.06207,19.93761,293.5059958065652
329826737_54f313ac5c_143_75452460@N00.jpg,47.101446,14.552764,47.6331,15.834045,113.16237411501689
330411830_d36fb5d630_130_41315423@N00.jpg,41.426977,-84.551564,42.4588,-81.99543,240.52393045410872
331224721_11264851e6_129_93455345@N00.jpg,46.042735,4.074554,39.334545,-89.47785,7224.8850736729555
331904753_3c23f1e10b_132_29251780@N00.jpg,51.677026,-4.702148,51.566612,-4.005889,49.60942070569832
331988145_2303e98396_151_77235581@N00.jpg,58.189098,-6.376533,56.039925,-4.397621,267.1516668524825
331988444_6b59134d37_90_77235581@N00.jpg,58.189098,-6.376533,48.841167,-3.005667,1062.7268822553306
331989316_22825d7df5_159_77235581@N00.jpg,58.202872,-6.379451,58.209103,-6.391489,0.9888509956295592
331991850_3be29ce4b1_139_77235581@N00.jpg,58.202872,-6.379451,57.14546,-2.073497,281.6711538091526
331993063_b9b9a70875_153_77235581@N00.jpg,58.202872,-6.379451,58.206444,-6.390438,0.7562530920463403
332061179_f2c42f7ff6_144_12814307@N00.jpg,51.010588,4.490629,51.569855,4.636917,63.01407732774971
332261255_cc04fb370e_161_70323761@N00.jpg,40.704468,-74.013825,40.707207,-74.01073,0.401138154977123
333575403_832eb341a4_158_65367662@N00.jpg,40.08812,-88.19146,42.980537,-85.58813,387.7611929638463
333674019_429b54011c_152_65367662@N00.jpg,36.877422,-119.23599,41.466133,-76.57685,3675.0819391618033
333674821_06bc2c7d00_162_65367662@N00.jpg,36.877422,-119.23599,38.81912,-120.9344,262.38885050854566
333699879_2e07508ba8_162_65367662@N00.jpg,37.74737,-122.42168,37.826176,-122.42212,8.76280038629901
334389684_dae184d0db_138_65367662@N00.jpg,49.475876,34.380257,51.842194,-4.149656,2696.7306423241043
334792185_fd30ad4097_152_65367662@N00.jpg,37.300163,-121.77647,50.069424,22.234354,9678.894181206186
334797817_910e96579f_137_65367662@N00.jpg,37.300163,-121.77647,39.871918,-75.6755,3972.7027812483016
335333478_fa15203a19_136_65367662@N00.jpg,36.72389,-118.95335,30.431505,-98.345314,2028.233938771596
335482816_c5488ff1f3_153_65367662@N00.jpg,36.7371,-118.96593,37.50319,-119.60111,102.11756580734504
335764761_c14a735348_163_96388182@N00.jpg,42.32538,-83.451172,50.95713,-114.024956,2501.0724474040903
33582773_435577ae9d_22_39303693@N00.jpg,46.669667,-86.16038,37.675568,-6.584329,6351.677787883108
335923946_80b5325ec7_157_65367662@N00.jpg,38.91044,-77.440865,38.911808,-77.44331,0.26075987922468197
336153115_152dd86e9c_148_65367662@N00.jpg,40.53445,-121.56876,40.49466,-121.42457,12.967938187294195
336185727_047a25844c_144_56249023@N00.jpg,-47.031934,-67.259674,42.66483,0.191059,11973.500709834907
336307891_b6b4111e66_79_65367662@N00.jpg,30.627573,-96.33164,30.1063,-97.219475,103.02862517820232
336376469_e71d5842e1_142_65367662@N00.jpg,37.414345,-122.04613,39.66189,-119.88015,312.9425390964934
336439856_7a3a838edc_166_50994135@N00.jpg,55.857226,-4.282822,55.859623,-4.290719,0.5602757592792641
336442517_63e1115399_154_50994135@N00.jpg,55.860121,-4.253321,55.86115,-4.250742,0.1974466939115735
336466397_0a77c852fc_133_65367662@N00.jpg,37.414345,-122.04613,33.981304,-117.64131,551.1735379014123
336484296_4fd70f5079_129_65367662@N00.jpg,37.414345,-122.04613,39.843998,-85.90553,3129.629270711834
336704316_7a59701ccd_144_65367662@N00.jpg,39.44017,-120.23025,37.2959,-7.5501,9060.90589946826
337041068_b82764feb7_166_94949650@N00.jpg,13.4327,103.880023,20.892176,-88.144,15978.59020708522
337062989_edf9b3dd9c_129_94949650@N00.jpg,10.766953,106.702308,10.75918,106.6625,4.43418203777366
337063030_7969a7b51c_160_65367662@N00.jpg,36.45843,-121.92146,37.229004,-122.099625,87.13824462817892
337118406_ace0f9b03d_147_65367662@N00.jpg,36.74989,-118.83773,37.741535,-119.58489,128.57774043209602
337320907_65d68400bb_137_65367662@N00.jpg,36.553776,-117.0401,32.086506,-106.48452,1088.3287920860657
337519612_a20759c2a7_139_63163416@N00.jpg,30.051636,31.237993,25.37629,55.307922,2420.8643219429305
337520827_afa3753336_130_63163416@N00.jpg,30.051636,31.237993,33.605934,-7.631592,3672.000810130705
337534295_8a12d1be27_145_65367662@N00.jpg,38.13896,-122.23405,49.2462,6.139211,9054.162868763806
337601077_c468d9e781_156_77235581@N00.jpg,58.202872,-6.379451,55.634926,-4.823856,300.7258648580239
337601216_800d8377a6_158_77235581@N00.jpg,58.202872,-6.379451,54.64474,-5.530546,399.0667554473803
337622802_7021e7ceb8_152_77235581@N00.jpg,58.204285,-6.372027,57.334118,-6.061019,98.50013438994804
337630068_6939be9c3b_147_77235581@N00.jpg,58.202872,-6.379451,55.993053,-3.295297,308.28664845815985
337674214_b1650f1de4_143_65367662@N00.jpg,38.188816,-119.99902,39.29897,-120.311966,126.39149326753295
337766077_ecb1634894_164_65367662@N00.jpg,37.715874,-119.6466,61.359386,23.85149,8515.163037683591
337850202_0481d003e7_129_65367662@N00.jpg,37.715874,-119.6466,61.44165,23.828573,8506.568118586396
337866907_3f69c49d11_160_65367662@N00.jpg,37.30839,-121.8022,34.9007,-92.49911,2635.5697227381934
337931775_5f954d8993_143_65367662@N00.jpg,42.169003,-123.54675,39.229015,-123.387886,327.1858856628353
337941296_63bf00d2ec_141_65367662@N00.jpg,42.169003,-123.54675,10.039175,125.026474,10964.148383371263
337950622_c8b0ce2612_146_65367662@N00.jpg,42.169003,-123.54675,32.17714,-104.442726,2017.3982977918786
337962444_9d38a2e1b4_143_65367662@N00.jpg,42.938328,-122.09758,42.93946,-122.173805,6.206404268994688
337999539_44b51e67e5_158_65367662@N00.jpg,37.30839,-121.8022,19.255507,72.973694,13537.693714015113
338070970_d926da275d_126_65367662@N00.jpg,37.8088,-122.42355,37.8065,-122.4355,1.0803926789070195
338134217_b6ba0b28e3_129_65367662@N00.jpg,36.595135,-118.72169,34.196026,-118.02279,274.1850542250183
338236169_95bd4c9529_128_65367662@N00.jpg,36.78169,-118.63223,44.8183,34.89543,10559.41688024373
338579734_19955c5055_155_63163416@N00.jpg,30.051636,31.237993,39.905956,41.277657,1425.3240798133995
338584174_bf1940c300_123_63163416@N00.jpg,30.051636,31.237993,33.51136,36.30667,614.2855965433575
338612532_488a7843f5_124_65367662@N00.jpg,36.74989,-118.83773,37.865772,-120.125854,168.44539425385824
338641330_f63a44088b_150_65367662@N00.jpg,36.78665,-118.66296,41.451477,-78.566666,3466.3472847051758
338647100_b0eaed8918_166_63163416@N00.jpg,30.051636,31.237993,33.51136,36.30667,614.2855965433575
338771297_34e5146dda_133_65367662@N00.jpg,37.309013,-119.03068,38.29903,-119.74119,126.5504698063421
338783972_00d0ac0448_124_65367662@N00.jpg,36.851604,-118.95034,38.234238,-119.7221,168.1241670088648
338813171_2b5abca5bc_148_65367662@N00.jpg,40.83422,-122.75927,60.299404,24.621145,8383.057929985971
338819884_0303305b54_126_65367662@N00.jpg,40.83422,-122.75927,44.235085,-71.25037,4167.854099174861
338860529_edc2bb9876_127_63163416@N00.jpg,29.8984,31.193532,29.868921,31.21662,3.9619933096473545
338864024_9c2f3c6f04_153_65367662@N00.jpg,37.32557,-121.86358,32.73596,-117.14901,666.6637956058896
338866914_c692fd3706_149_63163416@N00.jpg,29.929423,31.236963,25.698927,32.642353,490.2787014398931
338875021_a171956837_151_65367662@N00.jpg,36.422344,-116.84299,36.32467,-116.84964,10.877436140863445
338972365_43e184797c_158_63163416@N00.jpg,30.016192,31.205377,29.97643,31.136223,7.993647747989151
339209475_006c434ba6_129_65367662@N00.jpg,37.30839,-121.8022,30.193398,-97.61173,2364.2427925346296
339313032_980ff766b2_127_65367662@N00.jpg,36.157833,-115.15457,36.11272,-115.17298,5.2819631749636216
339330889_e49a4a6cb0_130_90833046@N00.jpg,44.982133,-93.152003,42.980537,-85.58813,644.5211349291134
339337656_ac1cd0d248_127_90833046@N00.jpg,44.982133,-93.152003,46.850258,-96.86006,354.1036238144772
339341033_08806bca61_162_90833046@N00.jpg,44.982133,-93.152003,44.765457,-93.19198,24.29840503089514
339341215_e9469c0cb1_162_90833046@N00.jpg,44.982133,-93.152003,51.046185,-114.030014,1685.539425102168
339342415_d63d054a25_135_65367662@N00.jpg,36.129,-112.03994,35.980556,-113.816376,160.54284652278906
339345948_d8367fb466_129_90833046@N00.jpg,44.982133,-93.152003,43.768787,142.47816,8720.57897297607
339349158_4db1d1ae02_164_90833046@N00.jpg,45.127925,-93.137111,51.73492,-0.458378,6403.4789485806605
339357558_4be0580fa8_141_65367662@N00.jpg,36.129,-112.03994,36.057903,-112.139915,11.966374379634244
339372756_fe25417821_124_65367662@N00.jpg,35.46359,-116.05033,33.842476,-115.762856,182.16738956399544
339445735_036ccf1dc0_136_63163416@N00.jpg,30.016192,31.205377,8.307812,77.2308,5353.981968446502
339475362_b294375952_138_65367662@N00.jpg,37.310104,-121.87374,37.642918,-119.87981,179.79969287508598
339479847_8d444a33ea_138_63163416@N00.jpg,31.213021,29.946069,43.734333,7.421666,2413.918536887552
339490370_19c934edea_149_65367662@N00.jpg,37.715874,-119.6466,39.29897,-120.311966,185.30665499883403
339511213_52d45964c2_158_65367662@N00.jpg,36.591274,-121.91511,36.56878,-121.96506,5.113902379907609
339587579_cb2e47bc03_165_63163416@N00.jpg,25.691502,32.634801,25.718647,32.65686,3.7409674453195123
339656972_e7d6cef70e_146_63163416@N00.jpg,36.852153,35.347137,34.979996,-89.78827,10220.962259290949
340336439_b5293392d2_156_59555137@N00.jpg,13.434954,103.88925,13.441048,103.85925,3.3139305446304608
340961169_8924dbe369_154_21341800@N00.jpg,28.620692,77.192687,28.465673,76.974335,27.42332601177487
341001806_63aa64f9c8_152_21341800@N00.jpg,12.415118,-1.576538,11.630715,-1.05812,103.85744069493143
341010404_a451def017_134_30571787@N00.jpg,46.467955,10.375857,63.40259,13.078193,1890.5316075732437
342755334_4bd9ecb33c_156_90833046@N00.jpg,44.884899,-93.313064,41.8178,-88.071106,543.8203748796541
342757465_f8a747384f_149_90833046@N00.jpg,44.885461,-93.314132,41.608044,-93.67295,365.58800265735107
343061785_3cbb02e134_154_39595541@N00.jpg,25.076095,-77.361205,21.098595,-75.93286,465.7711500496348
343824041_13cba6597f_161_59398218@N00.jpg,12.653068,-7.987232,-12.532193,-38.765774,4400.621379648414
343826237_57941e9a77_166_59398218@N00.jpg,12.653068,-7.987232,14.721293,-17.47839,1050.7431193718048
344778471_22fadc7c34_141_53364390@N00.jpg,38.207027,-107.518043,37.90597,-107.812,42.22580836164387
34489106_b6bb027a4c_23_49503208420@N01.jpg,-23.546363,-65.398178,-23.58416,-65.399895,4.206471140046188
345088316_eb58c4520f_165_23812473@N00.jpg,19.457528,-96.961898,49.387554,22.315014,10308.856863116303
345096189_312c967d69_148_23812473@N00.jpg,19.513521,-96.873321,-16.978159,-49.066143,6613.26457376606
345111273_895a2901e6_142_23812473@N00.jpg,25.728003,-80.26371,25.067062,-80.471245,76.39263445552255
345113591_9839a3e329_152_23812473@N00.jpg,25.728003,-80.26371,14.520774,121.01851,14981.350532788661
345193913_8abc25e892_135_59398218@N00.jpg,12.653068,-7.987232,11.269999,-1.230468,750.8837112773206
345197484_5387135658_133_59398218@N00.jpg,12.653068,-7.987232,11.630715,-1.05812,761.744907924482
345199822_8f751df0e5_145_59398218@N00.jpg,12.653068,-7.987232,13.352833,-16.761,953.7080309861387
345230156_93f79eb60b_159_56776080@N00.jpg,51.938814,-3.883752,51.854282,-4.308421,30.617815328650615
345997958_ba807942a4_160_78225438@N00.jpg,47.377785,8.53945,47.37449,8.542111,0.4176838361076043
346354744_93c1c3b09b_150_82981539@N00.jpg,35.68686,51.406059,37.911495,22.89053,2541.068730429687
346356176_9f97095a9f_125_82981539@N00.jpg,35.68686,51.406059,29.989124,52.875046,648.2266398091475
346848851_e2ac3b09e3_139_78225438@N00.jpg,41.403491,2.173345,41.403152,2.174434,0.09832974609778844
